label imagenumber objectnumber
+1 14759 260
+1 27542 79
+1 12761 114
+1 17511 39
+1 1386 107
+1 36719 326
+1 23888 193
+1 19571 207
+1 42004 272
+1 32574 322
+1 6845 12
+1 11946 5
+1 41583 536
+1 24462 9
+1 100 5
+1 23347 754
+1 13052 119
+1 37296 264
+1 41605 125
+1 40398 57
+1 37173 431
+1 22838 237
+1 35053 327
+1 19818 39
+1 41519 11
+1 42917 372
+1 23380 249
+1 22446 459
+1 2805 146
+1 13496 18
+1 42375 605
+1 19204 51
+1 26897 111
+1 32448 123
+1 5796 157
+1 35968 94
+1 17408 672
+1 24166 361
+1 12312 234
+1 14985 162
+1 17370 78
+1 23795 150
+1 41584 260
+1 24046 413
+1 14590 102
+1 30960 166
+1 31634 339
+1 27797 93
+1 141 57
+1 35006 420
+1 5894 4
+1 23462 581
+1 21916 49
+1 37583 151
+1 33158 205
+1 33988 180
+1 37748 161
+1 41604 555
+1 22059 262
+1 22402 235
+1 28404 48
+1 21009 128
+1 35919 5
+1 3915 288
+1 20483 481
+1 41522 192
+1 32247 118
+1 4614 9
+1 33277 121
+1 42415 223
+1 25993 47
+1 24464 259
+1 23399 637
+1 10948 140
+1 32446 221
+1 30028 71
+1 23393 455
+1 33695 103
+1 19166 105
+1 3781 70
+1 22336 249
+1 42488 326
+1 42069 281
+1 23587 855
+1 30952 118
+1 27772 116
+1 31800 154
+1 41688 4
+1 28851 8
+1 13771 6
+1 18066 209
+1 15184 20
+1 40630 209
+1 36004 16
+1 22913 42
+1 15312 65
+1 42154 220
+1 35007 232
+1 17533 134
+1 21751 373
+1 41808 642
+1 29715 626
+1 40263 214
+1 35779 800
+1 42632 416
+1 6277 86
+1 42163 543
+1 26339 161
+1 39143 328
+1 41210 11
+1 30625 62
+1 35407 318
+1 6152 60
+1 42440 141
+1 33350 389
+1 39104 230
+1 42367 203
+1 23240 229
+1 30560 45
+1 39206 383
+1 36371 343
+1 34003 473
+1 28777 270
+1 23793 82
+1 17504 35
+1 19371 149
+1 34960 77
+1 13204 217
+1 32685 71
+1 13054 106
+1 33158 488
+1 34616 76
+1 32621 6
+1 33929 119
+1 5037 381
+1 42859 82
+1 42878 97
+1 22263 145
+1 37904 301
+1 12695 83
+1 35227 271
+1 33341 535
+1 20446 17
+1 25288 135
+1 24021 312
+1 23348 862
+1 27959 688
+1 38403 3
+1 4106 73
+1 12883 191
+1 13119 128
+1 26275 86
+1 39598 212
+1 36986 87
+1 34514 350
+1 39248 92
+1 8289 177
+1 34279 107
+1 12533 370
+1 23332 345
+1 29730 279
+1 34685 417
+1 31560 178
+1 24557 181
+1 36149 135
+1 23278 185
+1 41340 228
+1 35030 116
+1 15776 570
+1 34914 201
+1 37404 300
+1 34772 166
+1 30116 260
+1 38681 80
+1 18495 357
+1 6579 88
+1 1856 210
+1 36895 485
+1 17196 218
+1 20083 416
+1 23707 249
+1 33704 48
+1 34233 212
+1 31340 45
+1 40279 320
+1 24485 120
+1 30091 450
+1 32710 73
+1 17896 200
+1 5229 113
+1 37698 413
+1 20876 162
+1 17549 334
+1 39191 141
+1 29041 421
+1 40378 312
+1 12371 72
+1 36117 483
+1 30904 43
+1 11335 32
+1 12017 174
+1 34382 380
+1 10292 241
+1 20486 262
+1 888 293
+1 37171 141
+1 33174 767
+1 24246 237
+1 41587 437
+1 42768 92
+1 10199 176
+1 34839 387
+1 35030 116
+1 36370 292
+1 9456 25
+1 8980 159
+1 19463 182
+1 33752 276
+1 37610 151
+1 24643 34
+1 11402 54
+1 31026 65
+1 600 139
+1 42568 555
+1 23055 345
+1 35628 60
+1 31396 52
+1 41749 366
+1 35827 132
+1 32078 449
+1 40086 92
+1 19435 62
+1 34772 557
+1 22204 379
+1 36590 413
+1 41843 534
+1 38033 566
+1 5782 93
+1 21607 196
+1 41586 391
+1 23632 513
+1 13260 345
+1 39570 359
+1 36262 177
+1 34071 751
+1 40217 82
+1 37524 99
+1 32758 232
+1 24437 2
+1 42723 15
+1 27417 71
+1 34330 241
+1 41829 587
+1 11569 68
+1 5259 161
+1 12490 175
+1 33760 73
+1 42304 20
+1 39382 405
+1 17729 269
+1 2790 41
+1 119 29
+1 20939 218
+1 41969 538
+1 38579 287
+1 40827 241
+1 29927 279
+1 39005 138
+1 23946 250
+1 24499 252
+1 39570 218
+1 13511 79
+1 31569 63
+1 8291 177
+1 36372 436
+1 34366 140
+1 6426 37
+1 5324 66
+1 40845 28
+1 8765 71
+1 37872 5
+1 41735 232
+1 23356 285
+1 39154 350
+1 35239 36
+1 33512 89
+1 18851 225
+1 23840 377
+1 32805 114
+1 18648 14
+1 31143 223
+1 17926 115
+1 34139 213
+1 35787 146
+1 36985 119
+1 41009 4
+1 32956 159
+1 23516 240
+1 23601 336
+1 38647 198
+1 23283 300
+1 39387 233
+1 23395 375
+1 20232 90
+1 24884 688
+1 30995 784
+1 41927 729
+1 17630 11
+1 19158 150
+1 9604 54
+1 32206 63
+1 42031 171
+1 39155 330
+1 42393 207
+1 26543 100
+1 33406 557
+1 7755 14
+1 8379 246
+1 7688 62
+1 34423 233
+1 33762 37
+1 33160 532
+1 23261 338
+1 12883 279
+1 4926 77
+1 4510 50
+1 25565 29
+1 42598 299
+1 24063 317
+1 37952 519
+1 36021 85
+1 20789 57
+1 24375 224
+1 23983 329
+1 33394 138
+1 23800 473
+1 24167 481
+1 23798 361
+1 23608 355
+1 17768 46
+1 23415 403
+1 3169 161
+1 24382 85
+1 35595 81
+1 39644 80
+1 24551 196
+1 19465 27
+1 23414 106
+1 23981 225
+1 23592 164
+1 17693 45
+1 23606 124
+1 23791 144
+1 23592 438
+1 29404 87
+1 36958 213
+1 33295 21
+1 24374 38
+1 33009 257
+1 23974 521
+1 17688 97
+1 23797 172
+1 33001 74
+1 33616 105
+1 3169 77
+1 13456 56
+1 14563 6
+1 23981 225
+1 23992 187
+1 38740 67
+1 23415 403
+1 24367 429
+1 40633 18
+1 29451 209
+1 23989 5
+1 34958 46
+1 9865 161
+1 3169 89
+1 32996 420
+1 32379 42
+1 41567 393
+1 41523 247
+1 36999 310
+1 32523 244
+1 23559 52
+1 40874 144
+1 30584 191
+1 28692 85
+1 4490 36
+1 42742 161
+1 41709 672
+1 36009 245
+1 27117 101
+1 18945 89
+1 42117 693
+1 23246 243
+1 20478 216
+1 30188 42
+1 37376 32
+1 27057 81
+1 1830 27
+1 24137 194
+1 39107 542
+1 33057 41
+1 36703 266
+1 6883 90
+1 33397 349
+1 33428 206
+1 32062 18
+1 33748 300
+1 36992 246
-1 41596 301
-1 41755 303
-1 37279 226
-1 2707 119
-1 40085 2
-1 23631 167
-1 28195 52
-1 13453 28
-1 12635 344
-1 5428 191
-1 38926 60
-1 28007 742
-1 21551 315
-1 846 32
-1 5772 105
-1 22420 113
-1 24359 433
-1 18449 37
-1 26961 54
-1 41701 74
-1 39999 86
-1 33045 116
-1 26897 64
-1 29177 218
-1 36673 369
-1 9810 68
-1 27903 200
-1 17259 192
-1 32117 331
-1 10827 119
-1 4280 22
-1 26610 44
-1 23944 54
-1 13139 128
-1 41695 476
-1 20390 278
-1 24324 79
-1 18536 258
-1 38565 53
-1 4107 85
-1 24861 33
-1 11660 51
-1 32462 202
-1 38302 133
-1 12795 133
-1 33310 157
-1 32804 163
-1 41455 263
-1 27890 60
-1 30271 100
-1 12715 156
-1 37161 40
-1 133 48
-1 924 26
-1 34752 219
-1 31564 115
-1 37394 78
-1 16066 149
-1 6799 31
-1 35637 102
-1 29549 160
-1 36202 99
-1 12340 258
-1 8920 14
-1 28331 160
-1 38708 327
-1 33403 160
-1 42203 583
-1 41620 859
-1 4877 2
-1 35920 118
-1 15599 1
-1 33560 105
-1 31239 347
-1 40235 163
-1 5604 98
-1 33703 107
-1 28464 70
-1 1762 142
-1 543 6
-1 35602 33
-1 16387 1
-1 38973 220
-1 30434 41
-1 9867 48
-1 40573 180
-1 5504 21
-1 38096 85
-1 42509 136
-1 21752 24
-1 26994 212
-1 33687 54
-1 41643 53
-1 32962 30
-1 4843 2
-1 34831 66
-1 36881 51
-1 2416 104
-1 42839 470
-1 31904 16
-1 41599 81
-1 171 72
-1 39159 57
-1 35533 163
-1 4503 106
-1 23080 73
-1 29337 31
-1 9483 344
-1 30525 39
-1 23675 84
-1 33330 172
-1 38218 23
-1 13442 1
-1 17399 77
-1 4258 21
-1 36563 151
-1 42410 291
-1 23514 166
-1 24241 54
-1 42558 3
-1 22764 313
-1 27892 47
-1 37161 68
-1 29875 186
-1 25678 20
-1 7609 25
-1 39716 134
-1 38531 310
-1 39572 232
-1 42358 392
-1 36758 366
-1 27001 32
-1 33193 505
-1 6000 63
-1 23476 9
-1 35376 162
-1 36390 295
-1 23662 325
-1 38740 60
-1 39201 177
-1 33692 87
-1 27247 2
-1 23965 75
-1 36351 149
-1 38668 9
-1 34355 165
-1 39704 18
-1 39999 306
-1 36404 84
-1 22462 206
-1 14659 98
-1 41095 70
-1 34360 155
-1 21358 72
-1 23231 138
-1 26209 1
-1 24374 258
-1 37163 46
-1 2337 39
-1 24184 80
-1 33009 338
-1 23990 63
-1 23997 55
-1 18586 7
-1 23982 541
-1 23982 215
-1 23975 17
-1 23974 104
-1 24182 149
-1 11574 89
-1 24241 32
-1 24176 336
-1 24182 145
-1 24167 267
-1 24173 40
-1 28538 82
-1 32912 7
-1 23414 382
-1 23982 306
-1 24991 16
-1 23781 261
-1 23791 193
-1 23792 373
-1 36310 65
-1 24189 34
-1 23599 291
-1 24175 482
-1 23990 73
-1 23981 157
-1 23415 519
-1 23992 93
-1 26515 65
-1 23974 668
-1 23799 326
-1 23798 104
-1 23222 98
-1 23589 12
-1 23416 344
-1 23231 377
-1 26699 165
-1 23791 253
-1 15657 150
-1 23799 305
-1 24549 131
-1 24551 138
-1 24368 184
-1 24190 167
-1 23590 178
-1 23591 511
-1 28675 59
-1 17768 114
-1 23841 18
-1 24557 29
-1 21588 1
-1 23223 570
-1 23223 84
-1 24560 14
-1 23615 55
-1 24367 130
-1 24375 105
-1 33579 257
-1 23598 121
-1 23414 9
-1 26902 114
-1 26699 124
-1 20792 153
-1 23222 25
-1 24550 313
-1 24552 253
-1 15987 9
-1 24376 135
-1 26964 27
-1 19791 4
-1 826 180
-1 33393 309
-1 32503 55
-1 36310 86
-1 19466 123
-1 23600 62
-1 23975 289
-1 23982 74
-1 24000 27
-1 9056 9
-1 40875 72
-1 32503 55
-1 24375 350
-1 39200 72
-1 36501 7
-1 39189 111
-1 23974 70
-1 33001 187
-1 25477 47
-1 39198 95
-1 11000 19
-1 10093 30
-1 24168 358
-1 40971 61
-1 24000 27
-1 20792 66
-1 26069 95
-1 19467 27
-1 39200 168
-1 15985 102
-1 23599 94
-1 23600 89
-1 23600 62
-1 23600 145
-1 23797 240
-1 36958 279
-1 17694 56
-1 23614 424
-1 23600 2
-1 15987 77
-1 4258 61
-1 35594 45
-1 23790 105
-1 27482 47
-1 23607 114
-1 23232 144
-1 34531 106
-1 1364 16
-1 34531 106
-1 23799 463
-1 35934 50
-1 19467 31
-1 24557 111
-1 24551 193
-1 24551 425
-1 24183 75
-1 36065 49
-1 23790 183
-1 23791 377
-1 15659 27
-1 23231 261
-1 4533 90
-1 23798 202
-1 25480 69
-1 19466 40
-1 23223 315
-1 36502 32
-1 23416 381
-1 11573 51
-1 33625 31
-1 23606 318
-1 26515 52
-1 4706 70
-1 12122 81
-1 23605 91
-1 28296 221
-1 41550 345
-1 12864 82
-1 30996 198
-1 31821 133
-1 12317 74
-1 904 261
-1 42138 155
-1 40528 220
-1 26312 183
-1 31864 86
-1 9908 323
-1 25826 89
-1 25566 232
-1 42363 255
-1 40681 16
-1 29657 122
-1 21923 316
-1 36144 520
-1 6217 170
-1 27635 193
-1 8624 6
-1 4845 9
-1 598 271
-1 10290 8
-1 31256 392
-1 29451 104
-1 37452 24
-1 23975 289
-1 14999 102
-1 38104 92
-1 40084 60
-1 42803 186
-1 41351 207
-1 28894 49
-1 42836 192
-1 28494 62
-1 24467 107
-1 15853 45
-1 34027 518
-1 21826 184
-1 12561 82
-1 8505 48
-1 34038 91
-1 723 169
-1 37299 251
-1 10255 45
-1 11721 199
-1 11674 17
-1 23754 329
-1 40039 187
-1 850 13
-1 33128 272
-1 2769 154
-1 14359 17
-1 12682 65
-1 3681 2
-1 42270 60
-1 25556 14
-1 27004 107
-1 13284 292
-1 907 107
-1 39156 195
-1 841 101
-1 33732 28
-1 25392 75
-1 14225 521
-1 13665 173
-1 36153 99
-1 33580 174
-1 39864 96
-1 40780 382
