label imagenumber objectnumber
-1 14048 237
-1 17100 524
-1 32 208
-1 22297 50
-1 30800 97
-1 36882 58
-1 14091 130
-1 23108 42
-1 13576 15
-1 23797 364
-1 30764 22
-1 26004 375
-1 29212 3
-1 32819 201
-1 40877 57
-1 11771 5
-1 9595 71
-1 33378 466
-1 5328 20
-1 29964 82
-1 39054 69
-1 25788 92
-1 30983 461
-1 4752 53
-1 29688 12
-1 11206 96
-1 5325 153
-1 26388 122
-1 38469 15
-1 26167 98
-1 14658 32
-1 27247 26
-1 38672 274
-1 8334 24
-1 29425 2
-1 40343 1
-1 6286 68
-1 27259 360
-1 29997 36
-1 5579 45
-1 6328 42
-1 5449 157
-1 16158 275
-1 39842 43
-1 6841 14
-1 34105 111
-1 38538 36
-1 5314 330
-1 11955 201
-1 17907 170
-1 31216 444
-1 24332 224
-1 8640 9
-1 38896 350
-1 8984 80
-1 28694 99
-1 18953 52
-1 36785 111
-1 4257 70
-1 30538 70
-1 42686 180
-1 18074 45
-1 34484 163
-1 38094 147
-1 3365 328
-1 33742 295
-1 751 58
-1 26743 40
-1 19297 104
-1 38316 37
-1 17677 36
-1 18374 77
-1 17408 461
-1 16510 33
-1 24560 55
-1 39900 154
-1 35571 266
-1 10218 37
-1 23998 369
-1 21959 52
-1 24292 437
-1 34153 130
-1 41364 132
-1 4530 81
-1 38440 207
-1 23465 78
-1 42395 98
-1 36339 689
-1 1311 19
-1 41430 85
-1 21431 169
-1 18839 2
-1 34409 172
-1 25627 20
-1 35565 43
-1 29049 227
-1 40828 116
-1 34485 46
-1 13195 21
-1 28622 10
-1 17771 24
-1 40359 82
-1 14196 15
-1 23230 96
-1 1182 131
-1 22276 3
-1 4259 35
-1 7940 60
-1 3790 119
-1 6203 4
-1 5279 7
-1 27004 138
-1 20643 66
-1 24717 13
-1 37750 33
-1 33011 39
-1 19879 111
-1 24991 37
-1 22743 57
-1 12341 25
-1 14425 105
-1 813 55
-1 38128 29
-1 19377 73
-1 6996 52
-1 42419 565
-1 622 71
-1 37384 282
-1 9419 21
-1 24357 458
-1 5894 103
-1 24583 2
-1 10953 70
-1 20110 80
-1 31748 154
-1 1320 137
-1 17475 200
-1 7386 25
-1 3108 59
-1 3304 6
-1 28646 111
-1 27988 72
-1 764 25
-1 2046 127
-1 2778 32
-1 24165 27
-1 11590 37
-1 13630 5
-1 28079 94
-1 10228 56
-1 27142 32
-1 12808 63
-1 3600 17
-1 35422 92
-1 11585 11
-1 149 14
-1 38756 85
-1 31415 148
-1 41203 165
-1 5160 6
-1 6204 147
-1 19497 138
-1 37665 203
-1 29803 346
-1 41138 142
-1 28634 32
-1 1480 87
-1 6218 24
-1 24830 42
-1 18063 196
-1 24375 256
-1 13526 25
-1 8185 191
-1 42632 308
-1 40061 127
-1 23797 107
-1 24167 337
-1 7386 161
-1 37356 60
-1 10544 37
-1 8422 175
-1 7760 42
-1 23597 390
-1 34418 52
-1 14309 25
-1 24368 5
-1 324 14
-1 27376 47
-1 25950 49
-1 15994 41
-1 35640 604
-1 21240 52
-1 31498 2
-1 5302 99
-1 35014 271
-1 25457 22
-1 7761 24
-1 3786 102
-1 568 2
-1 33437 44
-1 36310 2
-1 12793 341
-1 41219 71
-1 4873 177
-1 24610 26
-1 42885 153
-1 22126 111
-1 11644 184
-1 39267 14
-1 33543 560
-1 14543 172
-1 2769 231
-1 10078 21
-1 23976 307
-1 4670 50
-1 34198 117
-1 29211 79
-1 24165 339
-1 38212 60
-1 17342 153
-1 3966 60
-1 17170 86
-1 22019 82
-1 29227 329
-1 23920 87
-1 23974 334
-1 31474 5
-1 20210 61
-1 5370 52
-1 39378 493
-1 16117 63
-1 20391 14
-1 37131 105
-1 38964 253
-1 41628 107
-1 33877 186
-1 11782 47
-1 5340 40
-1 36330 178
-1 20933 137
-1 425 126
-1 29563 180
-1 12960 146
-1 30187 474
-1 5402 222
-1 40798 447
-1 7074 55
-1 2431 272
-1 20515 312
-1 6689 4
-1 30618 421
-1 27405 51
-1 3160 53
-1 40551 103
-1 23174 81
-1 375 33
-1 22979 9
-1 23228 192
-1 31452 70
-1 31917 148
-1 16108 215
-1 8120 53
-1 38763 103
-1 23983 7
-1 5353 3
-1 893 59
-1 13374 151
-1 23599 66
-1 22328 51
-1 23534 120
-1 42475 294
-1 37547 398
-1 20455 252
-1 42302 276
-1 17685 55
-1 9418 7
-1 28015 48
-1 29351 186
-1 37033 53
-1 7445 27
-1 39048 172
-1 42564 74
-1 32601 21
-1 10186 13
-1 18709 44
-1 33340 162
-1 15570 118
-1 8728 35
-1 38773 29
-1 1299 142
-1 31809 22
-1 34345 278
-1 24488 238
-1 33974 250
-1 25267 201
-1 39252 46
-1 10156 182
-1 23614 471
-1 34764 202
-1 321 84
-1 17024 302
-1 19797 92
-1 400 73
-1 42545 163
-1 38768 7
-1 4802 49
-1 3701 73
-1 26924 82
-1 19332 139
-1 39027 282
-1 39047 162
-1 22095 23
-1 9222 49
-1 20678 472
-1 29923 295
-1 18265 80
-1 6597 2
-1 10947 143
-1 34217 314
-1 40575 281
-1 17687 48
-1 37927 9
-1 26400 36
-1 23791 62
-1 11935 21
-1 39126 206
-1 35992 201
-1 17231 590
-1 36320 366
-1 29782 40
-1 20605 198
-1 31844 60
-1 40230 91
-1 33487 112
-1 10833 100
-1 37385 31
-1 33380 189
-1 30489 57
-1 14372 35
-1 1037 72
-1 8649 97
-1 25079 48
-1 19718 48
-1 37363 307
-1 33390 139
-1 30398 514
-1 9393 57
-1 24190 205
-1 4293 61
-1 323 135
-1 22314 161
-1 25762 45
-1 31922 331
-1 23076 201
-1 34471 245
-1 37035 161
-1 23399 450
-1 37750 54
-1 31100 40
-1 4072 183
-1 36246 427
-1 23691 53
-1 9144 135
-1 41977 36
-1 40826 321
-1 16548 11
-1 25505 33
-1 41092 76
-1 37010 210
-1 19785 181
-1 5503 23
-1 38264 165
-1 29475 25
-1 26947 43
-1 42456 340
-1 14635 60
-1 39602 21
-1 1739 28
-1 8170 33
-1 25764 70
-1 20237 30
-1 21587 72
-1 5377 12
-1 34796 523
-1 23725 20
-1 41793 221
-1 14706 71
-1 24168 405
-1 33003 238
-1 20619 150
-1 28703 20
-1 29830 103
-1 22687 15
-1 32350 64
-1 4529 140
-1 42580 37
-1 35902 70
-1 35680 242
-1 39706 105
-1 34785 291
-1 1294 63
-1 11433 293
-1 25335 60
-1 10593 55
-1 22047 2
-1 17363 7
-1 23658 63
-1 5196 70
-1 28240 88
-1 11764 141
-1 20498 391
-1 4812 179
-1 33082 183
-1 2354 128
-1 17310 243
-1 24165 233
-1 39324 214
-1 27321 81
-1 30345 7
-1 7836 3
-1 15196 113
-1 42815 186
-1 24832 35
-1 3849 10
-1 13562 44
-1 12220 198
-1 18587 84
-1 37529 5
-1 24174 211
-1 2237 88
-1 26925 165
-1 35688 223
-1 16350 263
-1 18684 80
-1 19282 76
-1 24184 299
-1 3551 23
-1 32684 45
-1 4135 15
-1 41188 160
-1 27861 82
-1 22226 200
-1 29006 51
-1 39036 180
-1 34895 19
-1 22047 2
-1 10792 126
-1 40557 500
-1 16178 127
-1 33117 243
-1 32611 293
-1 4257 3
-1 35694 12
-1 17885 63
-1 13136 120
-1 32612 231
-1 6800 26
-1 21735 40
-1 24711 51
-1 40924 2
-1 28847 88
-1 20389 100
-1 24308 156
-1 21552 266
-1 31995 229
-1 6628 53
-1 39641 4
-1 28224 60
-1 25732 13
-1 11930 108
-1 18588 137
-1 35003 85
-1 1061 62
-1 31361 424
-1 33009 221
-1 9551 660
-1 3411 134
-1 5263 108
-1 4990 71
-1 8553 75
-1 10334 67
-1 30773 91
-1 17413 202
-1 837 16
-1 34502 75
-1 28658 102
-1 3877 74
-1 33125 355
-1 18692 20
-1 28916 47
-1 4511 9
-1 33222 24
-1 8057 36
-1 6530 68
-1 16209 72
-1 4446 72
-1 632 152
-1 4295 21
-1 24190 353
-1 35547 23
-1 8673 79
-1 9682 37
-1 32820 4
-1 33463 53
-1 14809 121
-1 21708 166
-1 12711 55
-1 10261 6
-1 16363 108
-1 17908 83
-1 33626 164
-1 19374 157
-1 40874 198
-1 710 434
-1 37371 122
-1 34371 25
-1 35443 195
-1 31940 178
-1 23044 6
-1 34796 318
-1 3603 93
-1 29500 118
-1 254 43
-1 28462 30
-1 36238 4
-1 26981 204
-1 9164 3
-1 4067 134
-1 17335 139
-1 39372 51
-1 18374 153
-1 3243 68
-1 21764 40
-1 24422 55
-1 10953 47
-1 31376 140
-1 36661 157
-1 11442 74
-1 5059 93
-1 37786 13
-1 37010 172
-1 17120 24
-1 28765 1
-1 34304 99
-1 6521 55
-1 30320 129
-1 6364 50
-1 33798 17
-1 21350 242
-1 9779 89
-1 28178 147
-1 19588 49
-1 39543 369
-1 7948 119
-1 22997 207
-1 30404 88
-1 24831 55
-1 536 274
-1 30222 62
-1 25887 43
-1 12605 9
-1 23684 4
-1 9320 29
-1 24149 22
-1 14184 39
-1 20808 229
-1 3258 3
-1 12041 88
-1 2778 31
-1 9762 19
-1 19385 42
-1 14862 109
-1 41147 115
-1 34484 197
-1 25827 93
-1 41203 116
-1 34665 386
-1 399 59
-1 8898 14
-1 31273 239
-1 25504 27
-1 5842 193
-1 23415 587
-1 23792 416
-1 7986 34
-1 7075 128
-1 3673 17
-1 37965 19
-1 17881 220
-1 28103 73
-1 35127 95
-1 26993 154
-1 37510 197
-1 24254 341
-1 35076 20
-1 24440 186
-1 31135 163
-1 5437 134
-1 41533 310
-1 30269 236
-1 39379 55
-1 16068 24
-1 32171 19
-1 37400 452
-1 33612 216
-1 6160 64
-1 36093 8
-1 33055 351
-1 17323 42
-1 16836 35
-1 25214 16
-1 42435 31
-1 24551 462
-1 15619 45
-1 40737 55
-1 41505 179
-1 34607 210
-1 28890 68
-1 37634 59
-1 17064 68
-1 16390 22
-1 22934 176
-1 20235 3
-1 38957 146
-1 24589 53
-1 18482 85
-1 23718 92
-1 19591 165
-1 5976 1
-1 18706 193
-1 20317 189
-1 16494 172
-1 31888 11
-1 11076 344
-1 38037 101
-1 12638 24
-1 25023 325
-1 40379 445
-1 35032 90
-1 6694 31
-1 36011 75
-1 42172 391
-1 10444 219
-1 39320 110
-1 42838 130
-1 34621 7
-1 30135 240
-1 27006 251
-1 9305 54
-1 40978 212
-1 26908 322
-1 27902 2
-1 17811 10
-1 8900 103
-1 32725 168
-1 28852 167
-1 13508 102
-1 5205 129
-1 17033 76
-1 11939 154
-1 42072 630
-1 33960 82
-1 37223 97
-1 21349 109
-1 10424 2
-1 42703 208
-1 34430 341
-1 24082 135
-1 38629 221
-1 20472 412
-1 3564 6
-1 18439 236
-1 31081 162
-1 37226 167
-1 12315 358
-1 32031 63
-1 27150 89
-1 32900 411
-1 34476 60
-1 20228 246
-1 35763 359
-1 24306 480
-1 34244 178
-1 27956 92
-1 26635 155
-1 23396 149
-1 20276 435
-1 26001 342
-1 8145 197
-1 24549 203
-1 30943 385
-1 12768 93
-1 30775 388
-1 35497 2
-1 21040 424
-1 37918 509
-1 37725 167
-1 198 9
-1 24086 184
-1 39594 57
-1 23964 414
-1 18111 233
-1 23590 292
-1 30692 62
-1 20392 144
-1 20421 18
-1 35945 373
-1 37867 303
-1 35028 266
-1 23938 422
-1 26425 126
-1 24225 120
-1 10881 36
-1 27903 173
-1 30086 94
-1 16066 102
-1 34092 212
-1 6579 95
-1 26380 327
-1 27930 419
-1 34423 42
-1 23180 32
-1 1123 57
-1 27044 8
-1 21180 6
-1 30230 7
-1 7447 72
-1 36149 210
-1 21516 97
-1 6572 426
-1 29143 35
-1 35471 142
-1 14505 280
-1 37859 24
-1 25694 11
-1 365 152
-1 31356 18
-1 29616 221
-1 34166 333
-1 8468 94
-1 40338 197
-1 40845 206
-1 35725 143
-1 36067 165
-1 23303 849
-1 35353 114
-1 30103 196
-1 35051 47
-1 18659 13
-1 31561 219
-1 14679 111
-1 27760 90
-1 39195 67
-1 41348 147
-1 23887 223
-1 42748 78
-1 8076 13
-1 42938 150
-1 21860 7
-1 7220 73
-1 39816 305
-1 15877 79
-1 20556 29
-1 20467 470
-1 30040 295
-1 8138 65
-1 68 116
-1 10137 151
-1 23319 258
-1 40592 139
-1 26494 65
-1 38432 89
-1 1193 260
-1 32223 85
-1 27259 18
-1 42168 377
-1 22394 352
-1 21554 256
-1 4652 269
-1 23456 553
-1 22918 84
-1 30364 75
-1 38023 34
-1 14420 67
-1 24293 108
-1 11236 113
-1 5162 34
-1 35116 83
-1 23886 196
-1 33068 296
-1 9070 5
-1 9353 34
-1 22039 66
-1 37816 280
-1 20529 10
-1 8892 1
-1 28956 5
-1 21087 35
-1 5727 53
-1 12946 11
-1 27767 64
-1 15863 194
-1 18850 346
-1 33557 151
-1 4798 28
-1 23783 446
-1 22407 63
-1 42958 24
-1 723 30
-1 29075 22
-1 2379 72
-1 26763 139
-1 31240 108
-1 36481 13
-1 32804 247
-1 23838 404
-1 25689 57
-1 20358 15
-1 42780 286
-1 23443 124
-1 39343 348
-1 42533 509
-1 42398 424
-1 12745 184
-1 39544 289
-1 37793 254
-1 16078 49
-1 22075 29
-1 23799 276
-1 16433 184
-1 35930 37
-1 24061 26
-1 26919 140
-1 32251 96
-1 30996 198
-1 23791 377
-1 25477 47
-1 11000 19
-1 39198 95
-1 10093 30
-1 26069 95
-1 20792 66
-1 39200 168
-1 36065 49
-1 15659 27
-1 19467 27
-1 4533 90
-1 15985 102
-1 17694 56
-1 15987 77
-1 4258 61
-1 35594 45
-1 23790 105
-1 1364 16
-1 25480 69
-1 25826 89
-1 4845 9
-1 29451 104
-1 37452 24
-1 40039 187
-1 850 13
-1 13665 173
-1 36153 99
-1 33580 174
-1 39864 96
-1 2769 154
-1 14359 17
-1 42836 192
-1 42270 60
-1 3681 2
-1 25556 14
-1 27004 107
-1 907 107
-1 841 101
-1 25392 75
-1 19466 40
-1 36502 32
-1 26515 52
-1 4706 70
-1 904 261
-1 40528 220
-1 12122 81
-1 28894 49
-1 15853 45
-1 21826 184
-1 8505 48
-1 26964 27
-1 33393 309
-1 36310 86
-1 19466 123
-1 9056 9
-1 41095 70
-1 35376 162
-1 36390 295
-1 23662 325
-1 33692 87
-1 23965 75
-1 39201 177
-1 36351 149
-1 34355 165
-1 39704 18
-1 36404 84
-1 22462 206
-1 39999 306
-1 22764 313
-1 27892 47
-1 37161 68
-1 29875 186
-1 7609 25
-1 25678 20
-1 39716 134
-1 39572 232
-1 36758 366
-1 27001 32
-1 33193 505
-1 6000 63
-1 23476 9
-1 14659 98
-1 4503 106
-1 23080 73
-1 29337 31
-1 9483 344
-1 13442 1
-1 17399 77
-1 4258 21
-1 42410 291
-1 23514 166
-1 9867 48
-1 5504 21
-1 38096 85
-1 26994 212
-1 21752 24
-1 36881 51
-1 171 72
-1 4877 2
-1 15599 1
-1 28464 70
-1 33703 107
-1 543 6
-1 1762 142
-1 16387 1
-1 35602 33
-1 38973 220
-1 8920 14
-1 36202 99
-1 29549 160
-1 35637 102
-1 6799 31
-1 16066 149
-1 37394 78
-1 20390 278
-1 38565 53
-1 4107 85
-1 24324 79
-1 133 48
-1 30271 100
-1 41455 263
-1 18449 37
-1 28195 52
-1 23631 167
-1 5772 105
-1 22420 113
-1 26961 54
-1 39999 86
-1 40085 2
-1 12635 344
-1 5428 191
-1 41596 301
-1 41701 74
-1 32117 331
-1 41695 476
-1 38302 133
-1 24241 54
-1 39189 111
-1 36501 7
-1 24062 447
-1 24359 433
-1 21551 315
-1 33616 105
-1 13139 128
-1 14252 156
-1 31947 133
-1 4843 2
-1 38531 310
-1 38218 23
-1 33560 105
-1 32503 55
-1 11573 51
-1 32503 55
-1 23416 381
-1 27247 2
-1 42803 186
-1 40681 16
-1 924 26
-1 5604 98
-1 42358 392
-1 38668 9
-1 33625 31
-1 40875 72
-1 40084 60
-1 38926 60
-1 28007 742
-1 2707 119
-1 41519 11
-1 22402 235
-1 24046 413
-1 29173 161
-1 42738 36
-1 41256 148
-1 26360 76
-1 36560 269
-1 6149 7
-1 38388 201
-1 41843 328
-1 28546 344
-1 36584 141
-1 4058 108
-1 41592 471
-1 39479 268
-1 27524 386
-1 30956 39
-1 33748 226
-1 23921 616
-1 31094 54
-1 22924 79
-1 24175 512
-1 20400 371
-1 13260 359
-1 41551 632
-1 26327 51
-1 16053 497
-1 36988 450
-1 41832 122
-1 36540 346
-1 10984 50
-1 24601 130
-1 38910 421
-1 17309 22
-1 22348 246
-1 40826 150
-1 19885 36
-1 23956 395
-1 3990 127
-1 21809 53
-1 34761 123
-1 23263 720
-1 7684 65
-1 35787 68
-1 25570 15
-1 42688 256
-1 42694 410
-1 27606 230
-1 12559 59
-1 42877 203
-1 13075 101
-1 37067 274
-1 33407 152
-1 37763 450
-1 37403 534
-1 7804 273
-1 28700 15
-1 24184 260
-1 33963 146
-1 23602 205
-1 16691 147
-1 42655 204
-1 26059 44
-1 17731 327
-1 34687 71
-1 9454 58
-1 27285 69
-1 34126 51
-1 17566 195
-1 33999 48
-1 23494 383
-1 33063 123
-1 16399 319
-1 42970 145
-1 42159 568
-1 37878 213
-1 42715 125
-1 42339 407
-1 34942 70
-1 31160 183
-1 16728 121
-1 42397 485
-1 25252 1
-1 32691 158
-1 41644 648
-1 31429 295
-1 33451 476
-1 35020 676
-1 32365 8
-1 31144 172
-1 39223 311
-1 27960 325
-1 11947 211
-1 20479 270
-1 33541 177
-1 18060 126
-1 13517 157
-1 23208 548
-1 30323 155
-1 34476 311
-1 32431 539
-1 39394 105
-1 42769 123
-1 23493 52
-1 34514 489
-1 40395 396
-1 19464 80
-1 37112 402
-1 42396 313
-1 42548 137
-1 12697 177
-1 42020 492
-1 9431 374
-1 481 16
-1 37194 34
-1 37709 277
-1 33623 73
-1 42157 726
-1 42529 199
-1 32443 313
-1 17707 81
-1 13291 232
-1 37269 386
-1 26449 332
-1 23961 152
-1 39312 194
-1 32835 174
-1 33118 291
-1 37646 234
-1 32921 79
-1 2046 237
-1 35104 198
-1 18997 32
-1 23347 754
-1 35946 331
-1 18794 198
-1 34253 195
-1 39629 64
-1 38145 173
-1 9280 56
-1 30098 226
-1 21752 19
-1 36722 297
-1 38520 555
-1 6068 110
-1 10012 292
-1 12598 185
-1 19252 26
-1 6536 21
-1 20966 153
-1 24454 32
-1 29259 39
-1 41791 452
-1 14664 219
-1 12679 103
-1 37783 375
-1 41784 862
-1 14759 260
-1 27542 79
-1 12761 114
-1 17511 39
-1 1386 107
-1 36719 326
-1 23888 193
-1 19571 207
-1 42004 272
-1 32574 322
-1 6845 12
-1 11946 5
-1 41583 536
-1 24462 9
-1 100 5
-1 23347 754
-1 13052 119
-1 37296 264
-1 41605 125
-1 40398 57
-1 37173 431
-1 22838 237
-1 35053 327
-1 19818 39
-1 42917 372
-1 23380 249
-1 22446 459
-1 2805 146
-1 13496 18
-1 42375 605
-1 19204 51
-1 26897 111
-1 32448 123
-1 5796 157
-1 35968 94
-1 17408 672
-1 24166 361
-1 12312 234
-1 14985 162
-1 17370 78
-1 23795 150
-1 41584 260
-1 14590 102
-1 30960 166
-1 31634 339
-1 27797 93
-1 141 57
-1 35006 420
-1 5894 4
-1 23462 581
-1 21916 49
-1 37583 151
-1 33158 205
-1 33988 180
-1 37748 161
-1 41604 555
-1 22059 262
-1 28404 48
-1 21009 128
-1 35919 5
-1 3915 288
-1 20483 481
-1 41522 192
-1 32247 118
-1 4614 9
-1 33277 121
-1 42415 223
-1 25993 47
-1 24464 259
-1 23399 637
-1 10948 140
-1 32446 221
-1 30028 71
-1 23393 455
-1 33695 103
-1 19166 105
-1 3781 70
-1 22336 249
-1 42488 326
-1 42069 281
-1 23587 855
-1 30952 118
-1 27772 116
-1 31800 154
-1 41688 4
-1 28851 8
-1 13771 6
-1 18066 209
-1 15184 20
-1 40630 209
-1 36004 16
-1 22913 42
-1 15312 65
-1 42154 220
-1 35007 232
-1 17533 134
-1 21751 373
-1 41808 642
-1 29715 626
-1 40263 214
-1 35779 800
-1 42632 416
-1 6277 86
-1 42163 543
-1 26339 161
-1 39143 328
-1 41210 11
-1 30625 62
-1 35407 318
-1 6152 60
-1 42440 141
-1 33350 389
-1 39104 230
-1 42367 203
-1 23240 229
-1 30560 45
-1 39206 383
-1 36371 343
-1 34003 473
-1 28777 270
-1 23793 82
-1 17504 35
-1 19371 149
-1 34960 77
-1 13204 217
-1 32685 71
-1 13054 106
-1 33158 488
-1 34616 76
-1 32621 6
-1 33929 119
-1 5037 381
-1 42859 82
-1 42878 97
-1 22263 145
-1 37904 301
-1 12695 83
-1 35227 271
-1 33341 535
-1 20446 17
-1 25288 135
-1 24021 312
-1 23348 862
-1 27959 688
-1 38403 3
-1 4106 73
-1 12883 191
-1 13119 128
-1 26275 86
-1 39598 212
-1 36986 87
-1 34514 350
-1 39248 92
-1 8289 177
-1 34279 107
-1 12533 370
-1 23332 345
-1 29730 279
-1 34685 417
-1 31560 178
-1 24557 181
-1 36149 135
-1 23278 185
-1 41340 228
-1 35030 116
-1 15776 570
-1 34914 201
-1 37404 300
-1 34772 166
-1 30116 260
-1 38681 80
-1 18495 357
-1 6579 88
-1 1856 210
-1 36895 485
-1 17196 218
-1 20083 416
-1 23707 249
-1 33704 48
-1 34233 212
-1 31340 45
-1 40279 320
-1 24485 120
-1 30091 450
-1 32710 73
-1 17896 200
-1 5229 113
-1 37698 413
-1 20876 162
-1 17549 334
-1 39191 141
-1 29041 421
-1 40378 312
-1 12371 72
-1 36117 483
-1 30904 43
-1 11335 32
-1 12017 174
-1 34382 380
-1 10292 241
-1 20486 262
-1 888 293
-1 37171 141
-1 33174 767
-1 24246 237
-1 41587 437
-1 42768 92
-1 10199 176
-1 34839 387
-1 35030 116
-1 36370 292
-1 9456 25
-1 8980 159
-1 19463 182
-1 33752 276
-1 37610 151
-1 24643 34
-1 11402 54
-1 31026 65
-1 600 139
-1 42568 555
-1 23055 345
-1 35628 60
-1 31396 52
-1 41749 366
-1 35827 132
-1 32078 449
-1 40086 92
-1 19435 62
-1 34772 557
-1 22204 379
-1 36590 413
-1 41843 534
-1 38033 566
-1 5782 93
-1 21607 196
-1 41586 391
-1 23632 513
-1 13260 345
-1 39570 359
-1 36262 177
-1 34071 751
-1 40217 82
-1 37524 99
-1 32758 232
-1 24437 2
-1 42723 15
-1 27417 71
-1 34330 241
-1 41829 587
-1 11569 68
-1 5259 161
-1 12490 175
-1 33760 73
-1 42304 20
-1 39382 405
-1 17729 269
-1 2790 41
-1 119 29
-1 20939 218
-1 41969 538
-1 38579 287
-1 40827 241
-1 29927 279
-1 39005 138
-1 23946 250
-1 24499 252
-1 39570 218
-1 13511 79
-1 31569 63
-1 8291 177
-1 36372 436
-1 34366 140
-1 6426 37
-1 5324 66
-1 40845 28
-1 8765 71
-1 37872 5
-1 41735 232
-1 23356 285
-1 39154 350
-1 35239 36
-1 33512 89
-1 18851 225
-1 23840 377
-1 32805 114
-1 18648 14
-1 31143 223
-1 17926 115
-1 34139 213
-1 35787 146
-1 36985 119
-1 41009 4
-1 32956 159
-1 23516 240
-1 23601 336
-1 38647 198
-1 23283 300
-1 39387 233
-1 23395 375
-1 20232 90
-1 24884 688
-1 30995 784
-1 41927 729
-1 17630 11
-1 19158 150
-1 9604 54
-1 32206 63
-1 42031 171
-1 39155 330
-1 42393 207
