label imagenumber objectnumber
+1 37585 22
+1 33558 23
+1 21201 39
+1 34106 102
+1 37573 169
+1 14242 203
+1 37544 79
+1 42632 244
+1 27221 31
+1 13587 27
+1 19401 113
+1 12315 502
+1 26178 64
+1 7423 87
+1 25588 6
+1 24256 444
+1 4479 118
+1 37405 31
+1 19593 489
+1 34481 10
+1 21944 146
+1 42612 639
+1 36449 2
+1 30764 43
+1 23447 383
+1 16104 119
+1 33703 172
+1 3995 16
+1 28802 31
+1 30122 415
+1 35929 213
+1 37743 55
+1 461 9
+1 21840 488
+1 19157 21
+1 37640 184
+1 38633 16
+1 32751 376
+1 3998 94
+1 15181 147
+1 38713 101
+1 1200 67
+1 21966 43
+1 37898 109
+1 42007 362
+1 42948 53
+1 3575 2
+1 28188 449
+1 34224 21
+1 33774 289
+1 24338 21
+1 41077 26
+1 20922 239
+1 16339 237
+1 8138 31
+1 36979 192
+1 2815 27
+1 8640 9
+1 37973 33
+1 30243 87
+1 461 1
+1 30101 200
+1 38986 76
+1 15727 138
+1 37757 245
+1 16572 86
+1 37626 55
+1 7127 162
+1 37726 661
+1 21054 341
+1 1199 15
+1 5687 155
+1 42062 456
+1 18369 92
+1 41017 128
+1 21869 109
+1 35425 156
+1 11778 315
+1 27534 175
+1 29785 11
+1 34194 232
+1 14742 123
+1 677 58
+1 40003 161
+1 6427 293
+1 34705 7
+1 35779 513
+1 23815 548
+1 36961 32
+1 40648 325
+1 31706 34
+1 38673 56
+1 21580 218
+1 31847 156
+1 37722 18
+1 34442 105
+1 14007 121
+1 20482 23
+1 35468 107
+1 23539 568
+1 39102 6
+1 24695 19
+1 18450 111
+1 9061 200
+1 2047 39
+1 17836 159
+1 34998 317
+1 41811 293
+1 30353 136
+1 27611 167
+1 37545 68
+1 5311 223
+1 27327 189
+1 29283 71
+1 42565 616
+1 31793 111
+1 42340 444
+1 22863 41
+1 42601 143
+1 41544 151
+1 40654 27
+1 36353 497
+1 34705 101
+1 38585 27
+1 3993 13
+1 34984 139
+1 36130 153
+1 36169 308
+1 9450 272
+1 18634 67
+1 7161 101
+1 27707 148
+1 3090 67
+1 3851 16
+1 26255 14
+1 31232 484
+1 42939 105
+1 39056 132
+1 18500 11
+1 37678 57
+1 15962 95
-1 21033 200
-1 42035 719
-1 23614 475
-1 23614 97
-1 24264 50
-1 24247 375
-1 5773 94
-1 13921 71
-1 13333 59
-1 4264 344
-1 25265 79
-1 26654 13
-1 30973 46
-1 35461 17
-1 12729 251
-1 20805 358
-1 42494 89
-1 34695 159
-1 33580 427
-1 11162 37
-1 29604 379
-1 34529 36
-1 13294 274
-1 5209 316
-1 32077 75
-1 23804 34
-1 29204 140
-1 7707 94
-1 42557 417
-1 42397 351
-1 10034 482
-1 19390 201
-1 41058 26
-1 20695 170
-1 32356 46
-1 34489 98
-1 42796 263
-1 92 29
-1 520 73
-1 711 357
-1 4057 7
-1 39010 120
-1 32690 7
-1 36469 112
-1 32634 484
-1 14244 112
-1 25844 6
-1 9224 80
-1 29762 11
-1 365 13
-1 42537 434
-1 23360 417
-1 41615 204
-1 412 17
-1 142 14
-1 10795 211
-1 30719 43
-1 5717 123
-1 33764 369
-1 2463 31
-1 21727 133
-1 20309 93
-1 24755 20
-1 6371 25
-1 28543 62
-1 42917 19
-1 42961 270
-1 12357 69
-1 3975 49
-1 13670 94
-1 39795 247
-1 17894 132
-1 37741 514
-1 12809 248
-1 28332 552
-1 32606 28
-1 29051 63
-1 36780 47
-1 32581 202
-1 9619 36
-1 33156 83
-1 23647 337
-1 20233 77
-1 28466 55
-1 30228 20
-1 20983 581
-1 11795 52
-1 34004 439
-1 718 97
-1 28607 172
-1 28187 282
-1 22918 89
-1 31894 180
-1 7217 134
-1 19327 98
-1 41821 26
-1 16531 161
-1 29327 540
-1 29685 23
-1 39053 195
-1 36752 327
-1 32742 548
-1 23423 121
-1 40231 36
-1 32982 261
-1 19496 167
-1 19178 2
-1 33024 20
-1 23953 425
-1 42018 270
-1 24254 162
-1 30940 351
-1 8309 6
-1 39744 15
-1 11425 16
-1 10476 80
-1 35949 29
-1 41925 233
-1 24190 38
-1 36354 334
-1 36965 244
-1 6519 33
-1 41870 35
-1 35122 260
-1 23415 347
-1 37095 203
-1 11554 8
-1 41167 35
-1 22791 23
-1 31001 15
-1 4932 30
-1 36320 266
-1 23998 820
-1 23600 99
-1 23195 16
-1 26857 68
-1 42699 372
-1 24176 22
-1 30705 105
-1 23592 193
-1 3580 14
-1 30607 7
-1 24375 181
-1 30783 99
-1 23814 295
-1 14007 269
-1 21240 294
-1 41093 75
-1 30194 122
-1 15637 100
-1 37863 275
-1 35357 96
-1 31331 127
-1 5521 133
-1 13459 26
-1 34771 107
-1 32803 344
-1 7850 22
-1 27115 103
-1 21232 267
-1 23783 427
-1 17048 411
-1 33193 181
-1 21712 528
-1 38830 171
-1 37627 122
-1 82 52
-1 26977 12
-1 39244 91
-1 24338 166
-1 41262 22
-1 537 139
-1 8741 30
-1 23781 417
-1 458 211
-1 33694 64
-1 28831 58
-1 32994 615
-1 8733 5
-1 30397 456
-1 12124 208
-1 23600 159
-1 23600 21
-1 23600 61
-1 23600 87
-1 23600 44
-1 23600 85
-1 23600 122
-1 23600 46
-1 23600 168
-1 23600 16
-1 23600 82
-1 23600 134
-1 23600 13
-1 23600 69
-1 23600 76
-1 23600 153
-1 23600 83
-1 23600 3
-1 23600 99
-1 23600 130
-1 17170 21
-1 17170 48
-1 17170 61
-1 34482 1
-1 37962 112
-1 8759 104
-1 23337 159
-1 23828 8
-1 8389 391
-1 23837 43
-1 42035 60
-1 23963 591
-1 7497 2
-1 32449 67
-1 33588 52
-1 24376 208
-1 39234 124
-1 28761 28
-1 24710 121
-1 20669 103
-1 23344 266
-1 33019 282
-1 37933 89
-1 35269 32
-1 23443 138
-1 23680 448
-1 24059 52
-1 33004 220
-1 23112 133
-1 27975 273
-1 24027 24
-1 23610 52
-1 33378 387
-1 23054 166
-1 35018 336
-1 34180 389
-1 5340 168
-1 23056 483
-1 8843 108
-1 3438 63
-1 23807 163
-1 27022 113
-1 23222 255
-1 25798 39
-1 23659 55
-1 33204 116
-1 24283 112
-1 40204 24
-1 41709 688
-1 8337 32
-1 23890 27
-1 24566 20
-1 21242 300
-1 23393 265
-1 19499 19
-1 23872 132
-1 14546 23
-1 13987 103
-1 32125 67
-1 11403 194
-1 17590 367
-1 39188 114
-1 22328 51
-1 23840 227
-1 1066 27
-1 27035 295
-1 39053 144
-1 31411 157
-1 31118 241
-1 7434 41
-1 37996 134
-1 34669 23
-1 26607 44
-1 34872 81
-1 25586 89
-1 743 52
-1 23363 516
-1 22860 40
-1 36179 101
-1 11162 193
-1 15827 239
-1 4274 89
-1 3810 110
-1 3871 214
-1 34116 394
-1 27086 17
-1 21317 31
-1 23086 99
-1 37516 234
-1 25488 97
-1 20808 251
-1 17424 138
-1 36316 628
-1 33361 61
-1 42214 288
-1 20820 242
-1 23203 459
-1 30627 6
-1 23312 105
-1 27760 421
-1 23303 354
-1 33589 192
-1 22504 60
-1 37203 240
-1 18739 59
-1 34592 530
-1 12209 19
-1 16588 8
-1 29909 96
-1 3216 213
-1 24062 19
-1 23093 43
-1 12242 38
-1 36985 17
-1 42073 233
-1 23290 137
-1 23215 472
-1 42237 63
-1 42326 41
-1 23183 569
-1 24352 54
-1 42430 198
-1 23315 199
-1 8214 5
-1 32619 704
-1 23572 195
-1 39745 78
-1 29407 39
-1 24347 262
-1 42694 322
-1 34983 187
-1 41845 127
-1 29902 55
-1 3970 48
-1 3970 19
-1 3970 15
-1 3970 7
-1 3970 11
-1 3972 43
-1 3786 82
-1 3970 54
-1 3970 25
-1 3970 51
-1 10014 32
-1 3970 51
-1 4169 5
-1 4169 10
-1 4170 19
-1 4170 9
-1 4171 43
-1 3969 13
-1 3972 30
-1 3969 30
-1 4170 24
-1 6935 10
-1 4942 27
-1 8945 42
-1 3971 64
-1 3971 3
-1 30516 162
-1 10606 125
-1 1449 23
-1 14257 26
-1 7152 73
-1 355 335
-1 31080 205
-1 328 17
-1 23971 162
-1 1847 255
-1 4646 76
-1 14323 105
-1 17913 12
-1 34841 222
-1 5924 46
-1 33589 346
-1 37867 353
-1 25184 34
-1 25912 10
-1 41574 264
-1 5325 160
-1 22990 8
-1 21573 43
-1 42526 10
-1 42465 135
-1 16178 140
-1 17623 251
-1 4237 134
-1 23243 68
-1 17058 136
-1 25703 13
-1 30773 13
-1 40702 256
-1 38536 573
-1 17671 72
-1 32315 569
-1 21432 119
-1 13380 172
-1 19694 32
-1 9803 375
-1 7240 23
-1 4431 73
-1 20168 85
-1 41898 75
-1 23441 171
-1 7901 28
-1 10003 88
-1 11060 431
-1 15057 146
-1 34564 146
-1 35577 226
-1 42331 149
-1 37361 123
-1 7460 2
-1 36550 487
-1 34298 176
-1 28186 410
-1 17934 156
-1 39810 19
-1 39609 53
-1 38292 228
-1 7716 85
-1 1439 6
-1 34831 497
-1 5102 84
-1 27827 133
-1 20123 326
-1 4154 76
-1 40067 487
-1 17518 79
-1 17201 15
-1 36697 89
-1 3871 23
-1 16065 150
-1 37552 166
-1 32363 171
-1 26458 31
-1 42285 45
-1 32984 3
-1 38980 2
-1 10192 24
-1 29371 21
-1 41671 66
-1 34682 344
-1 13670 130
-1 17175 199
-1 31062 145
-1 22005 139
-1 42893 13
-1 41342 287
-1 34393 410
-1 32413 243
-1 18657 95
-1 18804 151
-1 18818 100
-1 9988 150
-1 16105 150
-1 33258 108
-1 36041 30
-1 21730 13
-1 19058 59
-1 30118 122
-1 34311 173
-1 17100 87
-1 38954 44
-1 30366 8
-1 22214 301
-1 34109 121
-1 10473 74
-1 23937 661
-1 24311 106
-1 20905 89
-1 35889 101
-1 38611 188
-1 35961 81
-1 40279 203
-1 17445 164
-1 21453 62
-1 38959 318
-1 378 5
-1 3949 176
-1 32717 79
-1 962 94
-1 18152 22
-1 31585 42
-1 27398 87
-1 31071 284
-1 20655 343
-1 5412 313
-1 39577 51
-1 27791 162
-1 1811 47
-1 3993 8
-1 30104 86
-1 37560 327
-1 42303 422
-1 16939 45
-1 1938 79
-1 24827 124
-1 461 52
-1 29408 69
-1 3489 2
-1 3793 9
-1 32780 98
-1 35690 517
-1 42868 244
-1 37412 40
-1 6287 19
-1 136 104
-1 26059 37
-1 20740 45
-1 38519 337
-1 37108 237
-1 10067 142
-1 38675 27
-1 11722 67
-1 42859 75
-1 32944 430
-1 40996 82
-1 16444 17
-1 38731 253
-1 25956 65
-1 28773 63
-1 38219 39
-1 31121 91
-1 35644 149
-1 13730 19
-1 16336 24
-1 35282 186
-1 5976 97
-1 9916 5
-1 6651 32
-1 29061 291
-1 4410 82
-1 8039 146
-1 32014 51
-1 32894 4
-1 19246 77
-1 30823 68
-1 16968 43
-1 30676 56
-1 12582 241
-1 24012 128
-1 38924 232
-1 20267 223
-1 4099 56
-1 32661 46
-1 37603 671
-1 42412 455
-1 22770 264
-1 30928 198
-1 1937 34
-1 42656 248
-1 39143 3
-1 31745 107
-1 29575 140
-1 35579 431
-1 38172 33
-1 20704 47
-1 36215 10
-1 41764 275
-1 7787 14
-1 23184 219
-1 20000 165
-1 28548 485
-1 26975 41
-1 24102 119
-1 34961 31
-1 35305 107
-1 35102 279
-1 23827 36
-1 31819 105
-1 30409 553
-1 28651 31
-1 22931 508
-1 30198 310
-1 28784 36
-1 9444 9
-1 38406 105
-1 17949 198
-1 14916 161
-1 8203 36
-1 35420 85
-1 27540 112
-1 35497 74
-1 36353 542
-1 24117 75
-1 391 21
-1 27970 437
-1 31756 9
-1 35031 110
-1 32651 33
-1 41235 4
-1 35166 45
-1 29351 138
-1 21551 327
-1 31089 39
-1 29705 8
-1 39209 208
-1 858 132
-1 25545 5
-1 42203 120
-1 32767 511
-1 41016 343
-1 26999 163
-1 33838 56
-1 41632 569
-1 25906 146
-1 42359 725
-1 13584 18
-1 22118 115
-1 3711 57
-1 8258 38
-1 7270 127
-1 1185 79
-1 32856 5
-1 318 17
-1 37560 604
-1 14175 89
-1 8394 219
-1 42141 193
-1 37460 664
-1 14594 26
-1 13032 75
-1 32780 122
-1 27891 76
-1 12560 249
-1 26141 12
