label imagenumber objectnumber
-1 23858 115
-1 8130 45
-1 5894 3
-1 4908 17
-1 38603 19
-1 8608 14
-1 4019 51
-1 37486 17
-1 3637 26
-1 5160 6
-1 36238 37
-1 8999 42
-1 25091 60
-1 626 33
-1 5196 13
-1 37485 8
-1 10163 30
-1 9688 17
-1 9688 12
-1 9688 17
-1 9688 16
-1 9688 1
-1 9688 15
-1 9688 4
-1 9688 1
-1 9688 11
-1 9688 1
-1 1079 57
-1 9245 16
-1 28465 57
-1 3325 30
-1 3905 172
-1 19517 21
-1 5599 32
-1 6645 17
-1 843 222
-1 3757 82
-1 3703 180
-1 3079 70
-1 4776 102
-1 10012 205
-1 37898 1
-1 23931 562
-1 8394 175
-1 23171 404
-1 3147 220
-1 18933 96
-1 9519 104
-1 19537 29
-1 32006 7
-1 27156 423
-1 19137 66
-1 9582 183
-1 6049 7
-1 22797 3
-1 19213 83
-1 38909 395
-1 19465 102
-1 4209 15
-1 6355 20
-1 5364 150
-1 32962 14
-1 29789 84
-1 643 379
-1 23723 142
-1 34539 599
-1 18697 2
-1 24531 145
-1 26238 60
-1 40750 74
-1 24041 86
-1 20565 52
-1 6688 21
-1 22321 156
-1 25611 23
-1 10064 1
-1 559 49
-1 23200 106
-1 5431 18
-1 19604 135
-1 6958 42
-1 37888 42
-1 14862 78
-1 7904 107
-1 13028 27
-1 7078 22
-1 8877 22
-1 11557 86
-1 13833 221
-1 9769 97
-1 40027 528
-1 33523 136
-1 35394 10
-1 24910 56
-1 34919 23
-1 30924 18
-1 30024 50
-1 5516 59
-1 24709 229
-1 28619 41
-1 15855 62
-1 4203 4
-1 11994 83
-1 2043 4
-1 38244 17
-1 12510 85
-1 38480 195
-1 17349 28
-1 16484 3
-1 18817 257
-1 1091 47
-1 15656 82
-1 22007 82
-1 25256 87
-1 5104 161
-1 24787 35
-1 2262 23
-1 31755 73
-1 36399 42
-1 38907 565
-1 31914 95
-1 20673 339
-1 34754 127
-1 17706 239
-1 29950 300
-1 17952 250
-1 8022 28
-1 19256 51
-1 27902 8
-1 32671 520
-1 3915 57
-1 5882 55
-1 36193 148
-1 38274 124
-1 33942 139
-1 18781 82
-1 25605 12
-1 5623 74
-1 5621 97
-1 5622 3
-1 5622 151
-1 5622 159
-1 5622 168
-1 5622 166
-1 5622 133
-1 6584 27
-1 21803 101
-1 37297 224
-1 37909 57
-1 846 10
-1 6727 40
-1 4030 149
-1 189 42
-1 26812 174
-1 29629 12
-1 23332 36
-1 4642 31
-1 22524 52
-1 39183 118
-1 8969 93
-1 6549 81
-1 25817 30
-1 41928 451
-1 18804 81
-1 19499 18
-1 11956 3
-1 30380 5
-1 40741 75
-1 39412 139
-1 32487 239
-1 29926 317
-1 27234 11
-1 4771 136
-1 28599 31
-1 11060 457
-1 28280 36
-1 29384 34
-1 30992 269
-1 40516 65
-1 1838 19
-1 28472 49
-1 30363 200
-1 31447 39
-1 30777 4
-1 29851 16
-1 29291 86
-1 30268 77
-1 29363 70
-1 8727 39
-1 4509 26
-1 13029 103
-1 2213 216
-1 31526 28
-1 2597 105
-1 35338 17
-1 1363 71
-1 23232 50
-1 41623 73
-1 25199 33
-1 30641 42
-1 6653 41
-1 17850 56
-1 15815 152
-1 29438 48
-1 29298 83
-1 37963 115
-1 22031 25
-1 28194 130
-1 11997 14
-1 32506 11
-1 40674 2
-1 19377 46
-1 6512 30
-1 28780 214
-1 27725 9
-1 17209 54
-1 30401 35
-1 41899 329
-1 36908 178
-1 37461 5
-1 1162 289
-1 41239 109
-1 17275 99
-1 42266 134
-1 15574 28
-1 31731 161
-1 39096 344
-1 36874 24
-1 766 100
-1 11413 30
-1 32516 15
-1 36306 367
-1 34905 325
-1 42265 644
-1 35744 266
-1 10947 93
-1 689 70
-1 19462 188
-1 18476 114
-1 11737 88
-1 37749 102
-1 16735 95
-1 27327 475
-1 5398 6
-1 20980 20
-1 9144 22
-1 41485 24
-1 27069 33
-1 30712 25
-1 19794 238
-1 30616 226
-1 37296 98
-1 28892 58
-1 42081 206
-1 20040 501
-1 14836 19
-1 20038 50
-1 28664 110
-1 40664 3
-1 15533 10
-1 15527 90
-1 29570 99
-1 31354 55
-1 13364 5
-1 13364 82
-1 13364 87
-1 13364 61
-1 13364 26
-1 13364 13
-1 13364 69
-1 13363 188
-1 13363 191
-1 13363 155
-1 13363 50
-1 13363 87
-1 13363 151
-1 13363 91
-1 13363 43
-1 13363 141
-1 13363 126
-1 13363 174
-1 13363 94
-1 13363 66
-1 13363 179
-1 13364 73
-1 13873 65
-1 42234 309
-1 37485 32
-1 23563 602
-1 3899 1
-1 5910 35
-1 38229 93
-1 5032 205
-1 5205 22
-1 7900 46
-1 5433 208
-1 5697 72
-1 23513 114
-1 36896 124
-1 35896 14
-1 5171 51
-1 16046 31
-1 3820 12
-1 29618 286
-1 23246 244
-1 5213 7
-1 36333 117
-1 743 235
-1 37400 391
-1 38892 48
-1 31336 18
-1 9220 21
-1 5822 96
-1 39830 152
-1 17392 232
-1 5958 136
-1 24294 186
-1 9961 16
-1 37845 170
-1 39703 39
-1 35793 7
-1 6816 13
-1 22107 276
-1 19230 66
-1 14629 154
-1 5945 29
-1 6159 1
-1 10451 4
-1 7181 117
-1 23044 130
-1 22558 8
-1 4371 328
-1 5726 123
-1 25383 30
-1 260 166
-1 6576 101
-1 14028 17
-1 23578 627
-1 20815 12
-1 1088 108
-1 3772 119
-1 933 51
-1 3138 70
-1 20804 363
-1 39682 58
-1 20866 266
-1 1092 5
-1 23041 53
-1 25509 37
-1 11052 19
-1 38007 163
-1 4551 72
-1 6612 18
-1 31673 8
-1 18179 107
-1 7716 76
-1 23626 61
-1 27023 135
-1 10338 45
-1 9584 182
-1 19553 47
-1 704 27
-1 8188 41
-1 28838 35
-1 33097 129
-1 23167 288
-1 8326 96
-1 16380 46
-1 14538 54
-1 14189 29
-1 10473 39
-1 40157 15
-1 692 62
-1 17300 149
-1 6906 26
-1 39352 33
-1 4201 153
-1 40277 14
-1 23938 495
-1 8020 109
-1 3757 56
-1 30282 329
-1 4407 176
-1 17309 12
-1 9543 1
-1 725 9
-1 17789 10
-1 27283 45
-1 9065 97
-1 17067 13
-1 12736 91
-1 4156 20
-1 8315 68
-1 25969 33
-1 4836 63
-1 30175 21
-1 7181 173
-1 19629 49
-1 16616 2
-1 9558 39
-1 4555 13
-1 11769 11
-1 7856 52
-1 8205 48
-1 6688 105
-1 36153 28
-1 5812 72
-1 10190 85
-1 25321 18
-1 20581 231
-1 13750 83
-1 29645 9
-1 39610 154
-1 15125 136
-1 879 68
-1 7039 100
-1 2999 85
-1 38333 75
-1 33333 125
-1 11809 112
-1 19529 96
-1 26214 48
-1 39728 54
-1 39157 86
-1 28086 36
-1 28881 259
-1 35951 84
-1 20757 125
-1 40180 26
-1 29445 56
-1 28660 4
-1 16299 257
-1 14220 280
-1 16465 44
-1 21608 137
-1 9779 86
-1 40177 73
-1 15531 67
-1 26094 14
-1 39684 51
-1 12627 81
-1 592 108
-1 11030 32
-1 41115 11
-1 32920 35
-1 25157 27
-1 37793 179
-1 5275 129
-1 10187 79
-1 27817 25
-1 15512 123
