label imagenumber objectnumber
3 22437 432
3 20421 142
3 25945 58
3 27959 188
3 42501 184
3 31428 665
3 27047 77
3 37943 74
3 31558 86
3 42316 686
3 23815 66
3 37712 115
3 17912 65
3 20119 252
3 34804 661
3 7883 144
3 10763 12
3 10291 29
3 36789 257
3 16104 45
3 23524 144
3 31940 56
3 24332 217
3 34548 86
3 36170 297
3 37732 163
3 33374 369
3 15854 34
3 23975 289
3 27635 194
3 41285 163
3 16056 271
3 33376 428
3 31680 223
3 16055 444
3 31594 278
3 28842 21
3 26479 256
3 42744 50
3 24545 33
3 22204 354
3 41695 258
3 31256 110
3 31256 79
3 31256 167
3 31256 165
3 31256 362
3 23798 95
3 23798 166
3 35533 220
3 35533 94
3 39156 92
3 39156 139
3 32462 96
3 32462 283
3 32462 232
3 32462 287
3 18536 277
3 18536 72
3 18536 259
3 36673 37
3 36673 36
3 36673 377
3 36673 39
3 39156 270
3 39156 194
3 39156 234
3 39156 239
3 35533 169
3 35533 88
3 35533 222
3 40211 157
3 9908 323
3 28296 221
3 12317 74
3 36144 520
3 598 271
3 12864 82
3 41550 345
3 42363 255
3 27635 193
3 6217 170
3 8624 6
3 42138 155
3 31821 133
3 23798 202
3 24183 75
3 19467 31
3 23600 2
3 23607 114
3 23600 89
3 23599 94
3 24168 358
3 23797 240
3 826 180
3 33001 187
3 42558 3
3 31904 16
3 42839 470
3 40573 180
3 31239 347
3 32462 202
3 18536 258
3 29177 218
3 36673 369
3 39156 195
4 24887 76
4 3 62
4 18586 5
4 24222 196
4 6358 94
4 23186 49
4 5005 101
4 5961 94
4 5126 118
4 7374 17
4 24982 471
4 3083 89
4 577 29
4 20870 58
4 5311 386
4 23502 104
4 5976 62
4 741 106
4 18842 45
4 5628 9
4 6576 61
4 3586 40
4 32863 62
4 18447 87
4 4458 3
4 4142 47
4 10449 57
4 6935 11
4 594 31
4 5405 19
4 17542 9
4 145 2
4 34823 195
4 25025 1
4 17609 6
4 39672 106
4 6360 89
4 23492 36
4 15109 144
4 1179 55
4 4106 80
4 22597 19
4 3796 162
4 3091 79
4 9288 244
4 4530 81
4 12438 81
4 5622 19
4 5622 101
4 5622 175
4 5622 128
4 5622 189
4 5622 141
4 5622 52
4 5622 39
4 5622 83
4 5622 8
4 5622 100
4 5622 73
4 5622 150
4 5621 186
4 5621 174
4 5621 50
4 5623 35
4 5623 65
4 5623 37
4 36535 24
4 18520 70
4 658 160
4 7966 5
4 1169 109
4 17216 211
4 19690 121
5 38455 255
5 831 84
5 37246 79
5 8785 16
5 3817 7
5 3817 9
5 3817 16
5 411 187
5 3817 32
5 3817 38
5 40759 2
5 37117 55
5 3817 48
5 3817 54
5 3817 63
5 3817 66
5 3817 78
5 1864 239
5 8785 137
5 8785 211
5 15961 4
5 15961 15
5 1117 14
5 8785 254
5 15961 57
5 15961 61
5 15961 63
5 21113 72
5 8785 279
5 15961 75
5 31112 213
5 8785 305
5 8785 306
5 8785 312
5 27298 204
5 4145 75
5 4145 76
5 630 95
5 1953 110
5 38447 75
5 9985 88
5 1120 12
5 5249 9
5 26805 301
5 30057 67
5 41199 254
5 5225 55
5 397 44
5 397 48
5 39691 202
5 14369 46
5 14369 47
5 397 77
5 30304 3
5 16348 12
5 15964 131
5 10161 13
5 10161 16
5 10161 18
5 36317 45
5 10161 40
5 10161 43
5 30060 120
5 10163 33
5 1755 133
5 3569 23
5 37371 18
5 26613 72
5 3570 17
5 32892 187
5 38007 2
5 36437 137
5 36019 85
5 985 133
5 5627 166
5 1037 49
5 1037 51
5 27278 170
5 27158 20
5 14950 187
5 17882 106
5 28837 26
5 8640 66
5 20739 147
5 8797 18
5 8797 22
5 1384 32
5 15627 92
5 7950 90
5 10194 258
5 31297 54
5 44 4
5 25323 7
5 4231 19
5 22894 312
5 16950 32
5 1947 95
5 40469 103
5 38455 169
5 38455 72
5 38455 156
5 38455 152
5 38455 62
5 38455 68
5 38456 410
5 38455 91
5 38455 166
5 38455 172
5 38455 51
5 38456 114
5 38456 140
5 38456 132
5 38456 74
5 38456 269
5 38456 53
5 38454 67
5 38454 66
5 38454 16
5 38454 121
5 38453 128
5 38453 14
5 38453 51
5 38453 17
5 38455 365
5 5207 68
5 30841 6
5 6093 40
5 2053 146
5 214 160
5 25456 48
5 38699 3
5 34003 331
5 28915 36
5 17214 127
5 9939 132
5 37479 25
5 41089 8
5 22715 86
5 38448 138
5 2078 45
5 39965 39
5 9802 129
5 27221 45
5 22489 27
5 38455 111
5 38455 263
5 39062 77
5 40745 39
5 5667 16
5 32700 32
5 38455 20
5 22161 9
5 41066 92
5 35719 33
5 34339 240
5 37805 8
5 21765 22
5 16399 8
5 23160 46
5 27104 109
5 147 253
5 34306 145
5 23748 849
5 1648 199
5 16941 51
5 4643 72
5 27597 185
5 20233 214
5 31734 21
5 14665 29
5 22142 129
5 21982 38
5 7952 97
5 38455 173
5 33708 156
5 37288 368
6 33916 185
6 29003 62
6 4259 32
6 34926 46
6 7177 65
6 15118 74
6 36251 4
6 281 32
6 1296 26
6 25183 20
6 29564 19
6 25637 24
6 28382 76
6 26522 31
6 22251 21
6 13389 26
6 28442 4
6 6533 35
6 6319 8
6 37371 64
6 22254 9
6 29448 7
6 30132 53
6 25894 35
6 19691 58
6 9797 146
6 29200 81
6 520 56
6 16829 3
6 5095 5
6 12402 203
6 29989 3
6 5657 16
6 26515 31
6 1199 12
6 16687 36
6 29334 22
6 26215 64
6 36407 60
6 28442 14
6 22574 13
6 25114 15
6 25322 4
6 22280 13
6 6995 38
6 12709 23
6 1595 4
6 7035 33
6 12448 27
6 3374 89
6 6659 36
6 28487 50
6 8008 46
6 22436 2
6 2231 28
6 28951 16
6 4210 24
6 1539 70
6 3680 73
6 1932 171
6 6221 19
6 25494 66
6 33066 127
6 28161 19
6 1846 30
6 5934 14
6 4709 22
6 6494 34
6 6157 82
6 31283 4
6 4382 119
6 17252 76
6 35759 32
6 39931 154
6 28093 30
6 40761 55
6 22136 25
6 18217 187
6 26528 120
6 17346 30
6 17209 61
6 25577 54
6 17046 28
6 25467 18
6 9779 64
6 15495 48
6 2348 49
6 28549 29
6 29559 85
6 24936 7
6 14204 6
6 8133 8
6 3222 25
6 30763 115
6 11391 53
6 3291 83
6 3588 54
6 25603 25
6 25047 50
6 4235 130
6 19089 35
6 1286 74
6 21867 137
6 25276 86
6 25937 47
6 8016 28
6 21561 17
6 25157 14
6 28033 8
6 25798 111
6 22173 18
6 25872 7
6 19270 179
6 33276 16
6 17740 135
6 8591 45
6 22018 37
6 848 12
6 8876 11
6 11718 31
6 28542 47
6 12406 29
6 452 42
6 32894 84
6 28180 84
6 7448 82
6 11058 5
6 19615 107
6 6557 51
6 3756 25
6 5689 83
6 25870 18
6 28954 24
6 21807 44
6 25617 13
6 788 81
6 23660 4
6 23659 45
6 23659 99
6 23659 59
6 23659 13
6 23659 46
6 23657 24
6 23657 38
6 23658 74
6 23658 6
6 23658 64
6 23658 54
6 23658 80
6 23658 70
6 10172 11
6 28093 11
6 14457 13
6 21729 41
6 22238 31
6 32919 28
6 8183 20
6 14255 27
6 25577 11
6 26615 8
6 28158 14
6 21590 24
6 36630 40
6 22781 40
6 7787 15
6 30077 93
6 29887 7
6 16580 18
6 37654 2
6 7209 31
6 12638 37
6 7002 191
6 29359 31
6 28027 19
6 40860 346
6 24990 67
6 11589 20
6 7375 55
6 17693 24
6 36475 60
6 37141 67
6 18982 125
6 38152 12
6 7092 2
6 21607 15
6 24763 43
6 25609 5
6 13195 17
6 19193 7
6 7007 46
6 30064 37
6 28193 52
6 35076 29
6 25401 33
6 4709 39
6 17886 59
6 450 25
6 36034 73
6 6270 33
6 7344 27
7 27234 47
7 27234 29
7 38941 34
7 787 31
7 407 10
7 25978 7
7 9364 54
7 19268 91
7 31102 41
7 32394 26
7 22068 25
7 9158 3
7 36277 116
7 34866 115
7 34866 73
7 34865 122
7 17262 57
7 28878 87
7 9157 15
7 17262 119
7 13364 43
7 13363 144
7 13363 159
7 13363 192
7 13363 146
7 13364 33
7 41387 137
7 26846 40
7 24967 5
7 17790 165
7 13363 172
7 13363 118
7 13363 46
7 13363 138
7 13364 1
7 13364 91
7 13364 20
7 13364 146
7 13364 6
7 38226 16
7 16986 12
7 13364 37
7 31646 31
7 24967 26
7 35089 6
7 1158 10
7 26521 40
7 38769 41
7 31766 33
7 38769 40
7 17102 110
7 17102 37
7 25317 7
7 10516 9
7 18900 46
7 18379 1
7 12985 2
7 22270 2
7 19690 93
8 41256 148
8 26360 76
8 36560 269
8 6149 7
8 38388 201
8 41843 328
8 28546 344
8 36584 141
8 4058 108
8 41592 471
8 39479 268
8 27524 386
8 30956 39
8 33748 226
8 23921 616
8 31094 54
8 22924 79
8 24175 512
8 20400 371
8 13260 359
8 41551 632
8 26327 51
8 16053 497
8 36988 450
8 41832 122
8 36540 346
8 10984 50
8 24601 130
8 38910 421
8 17309 22
8 22348 246
8 40826 150
8 19885 36
8 23956 395
8 3990 127
8 21809 53
8 34761 123
8 23263 720
8 7684 65
8 35787 68
8 25570 15
8 42688 256
8 42694 410
8 27606 230
8 12559 59
8 42877 203
8 13075 101
8 37067 274
8 33407 152
8 37763 450
8 37403 534
8 7804 273
8 28700 15
8 24184 260
8 33963 146
8 23602 205
8 16691 147
8 42655 204
8 26059 44
8 17731 327
8 14252 156
8 34687 71
8 9454 58
8 27285 69
8 34126 51
8 17566 195
8 33999 48
8 23494 383
8 33063 123
8 16399 319
8 42970 145
8 42159 568
8 37878 213
8 42715 125
8 42339 407
8 34942 70
8 31160 183
8 16728 121
8 42397 485
8 25252 1
8 32691 158
8 41644 648
8 31429 295
8 33451 476
8 35020 676
8 32365 8
8 31144 172
8 39223 311
8 27960 325
8 11947 211
8 20479 270
8 33541 177
8 18060 126
8 13517 157
8 23208 548
8 30323 155
8 34476 311
8 31947 133
8 32431 539
8 39394 105
8 42769 123
8 23493 52
8 34514 489
8 40395 396
8 19464 80
8 37112 402
8 42396 313
8 42548 137
8 12697 177
8 42020 492
8 9431 374
8 481 16
8 37194 34
8 37709 277
8 33623 73
8 42157 726
8 42529 199
8 32443 313
8 17707 81
8 13291 232
8 37269 386
8 26449 332
8 23961 152
8 39312 194
8 32835 174
8 33118 291
8 37646 234
8 32921 79
8 2046 237
8 35104 198
8 18997 32
8 35946 331
8 42738 36
8 18794 198
8 34253 195
8 39629 64
8 38145 173
8 9280 56
8 29173 161
8 30098 226
8 21752 19
8 36722 297
8 38520 555
8 6068 110
8 10012 292
8 12598 185
8 19252 26
8 6536 21
8 20966 153
8 24454 32
8 29259 39
8 41791 452
8 14664 219
8 12679 103
8 37783 375
8 41784 862
8 14759 260
8 27542 79
8 12761 114
8 17511 39
8 1386 107
8 36719 326
8 23888 193
8 19571 207
8 42004 272
8 32574 322
8 6845 12
8 11946 5
8 41583 536
8 24462 9
8 100 5
8 13052 119
8 37296 264
8 41605 125
8 40398 57
8 37173 431
8 22838 237
8 35053 327
8 19818 39
8 42917 372
8 23380 249
8 22446 459
8 2805 146
8 13496 18
8 42375 605
8 19204 51
8 26897 111
8 32448 123
8 5796 157
8 35968 94
8 17408 672
8 24166 361
8 12312 234
8 14985 162
8 17370 78
8 23795 150
8 41584 260
8 24046 413
8 14590 102
8 30960 166
8 31634 339
8 27797 93
8 141 57
8 35006 420
8 5894 4
8 23462 581
8 21916 49
8 37583 151
8 33158 205
8 33988 180
8 37748 161
8 41604 555
8 22059 262
8 22402 235
8 28404 48
8 21009 128
8 35919 5
8 3915 288
8 20483 481
8 41522 192
8 32247 118
8 4614 9
8 33277 121
8 42415 223
8 25993 47
8 24464 259
8 23399 637
8 10948 140
8 32446 221
8 30028 71
8 23393 455
8 33695 103
8 19166 105
8 3781 70
8 22336 249
8 42488 326
8 42069 281
8 23587 855
8 30952 118
8 27772 116
8 31800 154
8 41688 4
8 28851 8
8 13771 6
8 18066 209
8 15184 20
8 40630 209
8 36004 16
8 22913 42
8 15312 65
8 42154 220
8 35007 232
8 17533 134
8 21751 373
8 41808 642
8 29715 626
8 40263 214
8 35779 800
8 42632 416
8 6277 86
8 42163 543
8 26339 161
8 39143 328
8 41210 11
8 30625 62
8 35407 318
8 6152 60
8 42440 141
8 33350 389
8 39104 230
8 42367 203
8 23240 229
8 30560 45
8 39206 383
8 36371 343
8 34003 473
8 28777 270
8 23793 82
8 17504 35
8 19371 149
8 34960 77
8 13204 217
8 32685 71
8 13054 106
8 33158 488
8 34616 76
8 32621 6
8 33929 119
8 5037 381
8 42859 82
8 42878 97
8 22263 145
8 37904 301
8 12695 83
8 35227 271
8 33341 535
8 20446 17
8 25288 135
8 24021 312
8 23348 862
8 27959 688
8 38403 3
8 4106 73
8 12883 191
8 13119 128
8 26275 86
8 39598 212
8 36986 87
8 34514 350
8 39248 92
8 8289 177
8 34279 107
8 12533 370
8 23332 345
8 29730 279
8 34685 417
8 31560 178
8 24557 181
8 36149 135
8 23278 185
8 41340 228
8 15776 570
8 34914 201
8 37404 300
8 34772 166
8 30116 260
8 38681 80
8 18495 357
8 6579 88
8 1856 210
8 36895 485
8 17196 218
8 20083 416
8 23707 249
8 33704 48
8 34233 212
8 31340 45
8 40279 320
8 24485 120
8 30091 450
8 32710 73
8 17896 200
8 5229 113
8 37698 413
8 20876 162
8 17549 334
8 39191 141
8 29041 421
8 40378 312
8 12371 72
8 36117 483
8 30904 43
8 11335 32
8 12017 174
8 34382 380
8 10292 241
8 20486 262
8 888 293
8 37171 141
8 33174 767
8 24246 237
8 41587 437
8 42768 92
8 10199 176
8 34839 387
8 36370 292
8 9456 25
8 8980 159
8 19463 182
8 33752 276
8 37610 151
8 24643 34
8 11402 54
8 31026 65
8 600 139
8 42568 555
8 23055 345
8 35628 60
8 31396 52
8 41749 366
8 35827 132
8 32078 449
8 40086 92
8 19435 62
8 34772 557
8 22204 379
8 36590 413
8 41843 534
8 38033 566
8 5782 93
8 21607 196
8 41586 391
8 23632 513
8 13260 345
8 39570 359
8 36262 177
8 34071 751
8 40217 82
8 37524 99
8 32758 232
8 24437 2
8 42723 15
8 27417 71
8 34330 241
8 41829 587
8 11569 68
8 5259 161
8 12490 175
8 33760 73
8 42304 20
8 39382 405
8 17729 269
8 2790 41
8 119 29
8 20939 218
8 41969 538
8 38579 287
8 40827 241
8 29927 279
8 39005 138
8 23946 250
8 24499 252
8 39570 218
8 13511 79
8 31569 63
8 8291 177
8 36372 436
8 34366 140
8 6426 37
8 5324 66
8 40845 28
8 8765 71
8 37872 5
8 41735 232
8 23356 285
8 39154 350
8 35239 36
8 33512 89
8 18851 225
8 23840 377
8 32805 114
8 18648 14
8 31143 223
8 17926 115
8 34139 213
8 35787 146
8 36985 119
8 41009 4
8 32956 159
8 23516 240
8 23601 336
8 38647 198
8 23283 300
8 39387 233
8 23395 375
8 20232 90
8 24884 688
8 30995 784
8 41927 729
8 17630 11
8 19158 150
8 9604 54
8 32206 63
8 42031 171
8 39155 330
8 42393 207
8 26543 100
8 33406 557
8 7755 14
8 8379 246
8 7688 62
8 34423 233
8 33762 37
8 33160 532
8 23261 338
8 12883 279
8 4926 77
8 4510 50
8 25565 29
8 42598 299
8 24063 317
8 37952 519
8 36021 85
8 20789 57
8 24375 224
8 23983 329
8 33394 138
8 23800 473
8 24167 481
8 23798 361
8 23608 355
8 17768 46
8 3169 161
8 24382 85
8 35595 81
8 39644 80
8 24551 196
8 19465 27
8 23414 106
8 23592 164
8 17693 45
8 23606 124
8 23791 144
8 23592 438
8 29404 87
8 36958 213
8 33295 21
8 24374 38
8 33009 257
8 23974 521
8 17688 97
8 23797 172
8 33001 74
8 33616 105
8 3169 77
8 13456 56
8 14563 6
8 23992 187
8 38740 67
8 24367 429
8 40633 18
8 29451 209
8 23989 5
8 34958 46
8 9865 161
8 3169 89
8 32996 420
8 32379 42
8 41567 393
8 41523 247
8 36999 310
8 32523 244
8 23559 52
8 40874 144
8 30584 191
8 28692 85
8 4490 36
8 42742 161
8 41709 672
8 36009 245
8 27117 101
8 18945 89
8 42117 693
8 23246 243
8 20478 216
8 30188 42
8 37376 32
8 27057 81
8 1830 27
8 24137 194
8 39107 542
8 33057 41
8 36703 266
8 6883 90
8 33397 349
8 33428 206
8 32062 18
8 33748 300
8 36992 246
9 16579 3
9 29717 12
9 18619 345
9 28134 87
9 22702 22
9 9528 5
9 4172 31
9 28920 133
9 953 51
9 28725 24
9 7472 10
9 5118 104
9 18930 38
9 9041 60
9 9322 3
9 12806 87
9 17797 58
9 36964 4
9 13954 72
9 9983 70
9 21087 54
9 30211 21
9 30795 211
9 39725 81
9 39243 12
9 25309 5
9 26836 69
9 3897 2
9 15866 20
9 14231 24
9 29877 145
9 36625 206
9 593 7
9 6622 26
9 34217 309
9 29533 11
9 33620 191
9 17776 129
9 17713 211
9 22401 177
9 17421 17
9 12601 20
9 40680 94
9 4538 14
9 15993 91
9 28871 38
9 35116 26
9 37484 25
9 9140 20
9 31866 31
9 7221 2
9 35392 52
9 9956 274
9 32918 9
9 1064 8
9 28360 28
9 17847 22
9 4171 43
9 4170 19
9 4170 17
9 4170 35
9 4169 10
9 4169 5
9 33273 20
9 17253 27
9 7436 79
9 36383 206
9 31024 63
9 28861 24
9 7452 5
9 7452 12
9 7359 38
9 7359 10
9 7359 14
9 7359 43
9 7359 29
9 7359 42
9 7359 48
9 7360 16
9 7360 5
9 7360 59
9 7357 10
9 7357 24
9 7357 18
9 7357 38
9 7357 40
9 7357 25
9 7358 7
9 7358 29
9 7358 28
9 28953 11
9 28953 16
9 34919 44
9 34920 27
9 34920 31
9 34920 19
9 28500 11
9 28500 8
9 8784 74
9 8784 9
9 8784 59
9 8783 16
9 8782 17
9 8782 53
9 8782 8
9 8781 63
9 8781 7
9 16681 6
9 16681 9
9 16681 8
9 16683 2
9 16683 16
9 24969 4
9 24969 15
9 24970 8
9 24971 2
9 24972 29
9 24972 7
9 24971 3
9 24970 13
9 36461 123
9 36461 124
9 36461 83
9 36461 25
9 36461 57
9 36462 85
9 36461 69
9 36463 75
9 36463 13
9 12693 159
9 12693 11
9 12694 68
9 28083 53
9 28084 8
9 28081 31
9 28081 79
9 31853 76
9 31853 48
9 31853 75
9 31853 14
9 31854 92
9 31855 52
9 31855 128
9 31856 123
9 28516 7
9 6714 19
9 36469 8
9 37171 334
9 23725 34
9 14601 35
9 22868 26
9 38760 55
9 36139 19
9 3115 61
9 7450 63
9 24760 10
9 34377 141
9 1127 4
9 22586 31
9 26371 159
9 42893 322
9 7068 94
9 28582 36
9 34625 44
9 18573 51
9 3281 30
9 21893 5
9 5605 133
9 1059 26
9 4538 67
9 6278 161
9 1081 40
9 6577 59
9 26714 90
9 18810 80
9 8146 332
9 10335 54
9 11527 7
9 27775 179
9 7953 9
9 8439 6
9 13862 67
9 25334 35
9 25226 16
9 28246 64
9 18219 96
9 11924 170
9 21630 12
9 4003 63
9 6712 165
10 35587 30
10 40681 5
10 12570 13
10 36868 87
10 27609 25
10 34634 135
10 35413 3
10 18828 8
10 27609 23
10 25447 58
10 16285 387
10 32068 65
10 4396 22
10 17630 136
10 4320 17
10 20894 205
10 21770 55
10 15649 39
10 38155 50
10 41753 12
10 36876 18
10 23198 71
10 38321 5
10 38321 19
10 27285 58
10 26500 44
10 22950 20
10 22664 19
10 38321 17
10 16820 8
10 36921 4
10 16817 13
10 16817 18
10 35749 59
11 733 67
11 733 47
11 733 6
11 734 45
11 734 66
11 734 61
11 734 86
11 735 99
11 736 17
11 736 72
11 736 50
11 736 4
11 736 101
11 736 11
11 736 24
11 736 54
11 736 69
11 736 61
11 28150 40
11 15795 299
11 35498 50
11 25893 2
11 13195 69
11 28561 72
11 38149 19
11 28595 1
11 8033 58
11 17297 18
11 8806 115
11 37893 13
11 14288 64
11 40258 77
11 4193 96
11 39681 44
11 7323 10
11 26645 103
11 17390 138
11 37297 24
11 27390 117
11 15866 61
11 35921 88
11 14166 62
11 37574 491
11 19025 6
11 3850 39
11 27795 50
11 37317 123
11 22567 14
11 6486 20
11 3302 12
11 8182 21
11 9066 30
11 28235 43
11 7498 35
11 25814 21
11 6612 49
11 31690 21
12 38504 211
12 23754 301
12 27363 155
12 32781 114
12 13183 3
12 5048 56
12 37293 589
12 37004 137
12 27578 61
12 24514 219
12 42127 493
12 20788 400
12 21037 540
12 28466 107
12 41166 101
12 16400 62
12 42309 185
12 25156 427
12 32081 147
12 33350 23
12 33707 122
12 3999 33
12 16459 69
12 10835 192
12 36656 181
12 21595 148
12 41616 459
12 20196 171
12 1121 206
12 29895 594
12 32647 65
12 41517 195
12 18619 19
12 29949 242
12 1548 229
12 30997 9
12 5629 211
12 30834 240
12 22258 380
12 11375 76
12 16048 297
12 25461 15
12 2747 50
12 24898 12
12 28881 173
12 2982 79
12 38972 17
12 21882 37
12 14825 123
12 30606 254
12 22286 40
12 32308 250
12 5278 106
12 12731 588
12 35953 74
12 38835 500
12 7716 121
12 30516 176
12 4056 132
12 5957 43
12 35419 63
12 28878 104
12 25566 125
12 31447 162
12 35150 49
12 42253 45
12 41781 508
12 28804 19
12 37782 440
12 36447 77
12 4640 63
12 34290 281
12 17948 77
12 17170 33
12 17170 70
12 17170 45
12 17170 8
12 34482 106
12 42270 436
12 23917 78
12 28478 73
12 39666 121
12 8843 103
12 8843 24
12 8843 56
12 8843 44
12 14954 23
12 3970 24
12 3970 16
12 3971 67
12 3971 41
12 3971 13
12 3972 20
12 3972 5
12 3970 17
12 3972 40
12 3972 25
12 3971 59
12 3971 31
12 30516 175
12 30097 190
12 29613 84
12 40476 144
12 8948 7
12 39592 112
12 42028 115
12 7351 32
12 7758 35
12 13732 7
12 16055 158
12 37342 277
12 33644 269
12 7342 45
12 19151 5
12 21098 107
12 40913 185
12 25940 8
12 39373 317
12 37263 467
12 14038 38
12 12339 76
12 38727 678
12 37585 22
12 33558 23
12 21201 39
12 34106 102
12 37573 169
12 14242 203
12 37544 79
12 42632 244
12 27221 31
12 13587 27
12 19401 113
12 12315 502
12 26178 64
12 7423 87
12 25588 6
12 24256 444
12 4479 118
12 37405 31
12 19593 489
12 34481 10
12 21944 146
12 42612 639
12 36449 2
12 30764 43
12 23447 383
12 16104 119
12 33703 172
12 3995 16
12 28802 31
12 30122 415
12 35929 213
12 37743 55
12 461 9
12 21840 488
12 19157 21
12 37640 184
12 38633 16
12 32751 376
12 3998 94
12 15181 147
12 38713 101
12 1200 67
12 21966 43
12 37898 109
12 42007 362
12 42948 53
12 3575 2
12 28188 449
12 34224 21
12 33774 289
12 24338 21
12 41077 26
12 20922 239
12 16339 237
12 8138 31
12 36979 192
12 2815 27
12 8640 9
12 37973 33
12 30243 87
12 461 1
12 30101 200
12 38986 76
12 15727 138
12 37757 245
12 16572 86
12 37626 55
12 7127 162
12 37726 661
12 21054 341
12 1199 15
12 5687 155
12 42062 456
12 18369 92
12 41017 128
12 21869 109
12 35425 156
12 11778 315
12 27534 175
12 29785 11
12 34194 232
12 14742 123
12 677 58
12 40003 161
12 6427 293
12 34705 7
12 35779 513
12 23815 548
12 36961 32
12 40648 325
12 31706 34
12 38673 56
12 21580 218
12 31847 156
12 37722 18
12 34442 105
12 14007 121
12 20482 23
12 35468 107
12 23539 568
12 39102 6
12 24695 19
12 18450 111
12 9061 200
12 2047 39
12 17836 159
12 34998 317
12 41811 293
12 30353 136
12 27611 167
12 37545 68
12 5311 223
12 27327 189
12 29283 71
12 42565 616
12 31793 111
12 22863 41
12 42601 143
12 41544 151
12 40654 27
12 36353 497
12 34705 101
12 38585 27
12 3993 13
12 34984 139
12 36130 153
12 36169 308
12 9450 272
12 18634 67
12 7161 101
12 27707 148
12 3090 67
12 3851 16
12 26255 14
12 31232 484
12 42939 105
12 39056 132
12 18500 11
12 37678 57
12 15962 95
13 26699 25
13 30913 56
13 32482 252
13 5217 111
13 4978 159
13 24294 180
13 31421 505
13 38847 31
13 38728 284
13 20073 83
13 8765 65
13 29790 392
13 24636 10
